step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_utilization,reward_slo,reward_latency_objective,reward_latency_failure,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,cluster_full_free_gpu_count,cluster_full_free_gpu_ratio,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,job_completion_time_ms,job_slowdown,latency_objective,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
888,888,openb-pod-7769,15,1,scheduled,-0.0006897123065634503,0.0,0.0,0.0,0.0,0.0,-0.0006897123065634503,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.9715192465192464,0.0,0.0,0.08044581860303879,0.2013949602842331,0.02787044085562229,2288150.0,2888150.0,4.813583333333334,4.209509043099377,15122727.0,971230.0,688580.0,155580.0,0.972375,0.02762500000000001,4.303625,-3.3036250000000003
889,889,openb-pod-7770,15,1,scheduled,-0.0006236291242602832,0.0,0.0,0.0,0.0,0.0,-0.0006236291242602832,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9772010647010647,0.0,0.0,0.08195169270038605,0.20411834120750427,0.027596136555075645,2287962.0,2887962.0,4.81327,4.210132672223637,15122917.0,971230.0,689580.0,155580.0,0.972375,0.02762500000000001,4.309875,-3.309875
890,890,openb-pod-7771,16,1,scheduled,-0.0008126355494493254,0.0,0.0,0.0,0.0,0.0,-0.0008126355494493254,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9772010647010647,0.0,0.0,0.08195169270038605,0.20411834120750427,0.027596136555075645,2288027.0,2888027.0,4.8133783333333335,4.210945307773087,15123416.0,971230.0,690580.0,155580.0,0.972375,0.02762500000000001,4.316125,-3.3161250000000004
891,891,openb-pod-7772,15,1,scheduled,-0.0006237423779484885,0.0,0.0,0.0,0.0,0.0,-0.0006237423779484885,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9772010647010647,0.0,0.0,0.08195169270038605,0.20411834120750427,0.027596136555075645,2288105.0,2888105.0,4.813508333333333,4.211569050151035,15123521.0,971230.0,691580.0,155580.0,0.972375,0.02762500000000001,4.322375,-3.322375
892,892,openb-pod-7773,16,1,scheduled,-0.0005588577863875344,0.0,0.0,0.0,0.0,0.0,-0.0005588577863875344,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9772010647010647,0.0,0.0,0.08195169270038605,0.20411834120750427,0.027596136555075645,2289308.0,2889308.0,4.8155133333333335,4.212127907937423,15124753.0,971230.0,692580.0,155580.0,0.972375,0.02762500000000001,4.328625,-3.3286249999999997
893,893,openb-pod-7774,16,1,scheduled,-0.0006596193521630767,0.0,0.0,0.0,0.0,0.0,-0.0006596193521630767,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.9772010647010647,0.0,0.0,0.08195169270038605,0.20411834120750427,0.027596136555075645,2289283.0,2889283.0,4.815471666666666,4.212787527289586,15124760.0,971230.0,693580.0,155770.0,0.9735625,0.026437500000000003,4.334875,-3.3348750000000003
894,894,openb-pod-7775,16,1,scheduled,-0.0006519755926941428,0.0,0.0,0.0,0.0,0.0,-0.0006519755926941428,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9780917280917281,0.0,0.0,0.08321424573659897,0.2066574990749359,0.027976760640740395,2289320.0,2889320.0,4.815533333333334,4.21343950288228,15124827.0,971230.0,694580.0,155770.0,0.9735625,0.026437500000000003,4.341125,-3.341125
895,895,openb-pod-7776,16,1,scheduled,-0.000607022064833096,0.0,0.0,0.0,0.0,0.0,-0.000607022064833096,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9780917280917281,0.0,0.0,0.08321424573659897,0.2066574990749359,0.027976760640740395,2289304.0,2889304.0,4.815506666666667,4.214046524947113,15124844.0,971230.0,695580.0,154770.0,0.9673125,0.03268749999999998,4.347375,-3.3473750000000004
896,896,openb-pod-7778,16,1,scheduled,-0.0012965458978069222,0.0,0.0,0.0,0.0,0.0,-0.0012965458978069222,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.9286343161343161,1.0,0.00625,0.08257715404033661,0.2039969116449356,0.03567272052168846,2289265.0,2889265.0,4.815441666666667,4.21534307084492,15124869.0,971230.0,696580.0,155770.0,0.9735625,0.026437500000000003,4.353625,-3.353625
897,897,openb-pod-7779,16,1,scheduled,-0.0006048646663741053,0.0,0.0,0.0,0.0,0.0,-0.0006048646663741053,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9780917280917281,0.0,0.0,0.08321424573659897,0.2066574990749359,0.027976760640740395,2288966.0,2888966.0,4.814943333333333,4.215947935511294,15124869.0,971230.0,697580.0,156180.0,0.976125,0.02387499999999998,4.359875,-3.3598749999999997
898,898,openb-pod-7780,17,1,scheduled,-0.0005582464615310201,0.0,0.0,0.0,0.0,0.0,-0.0005582464615310201,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.982882882882883,0.0,0.0,0.08029618859291077,0.20634350180625916,0.025030916556715965,2288916.0,2888916.0,4.81486,4.216506181972825,15124908.0,971230.0,698580.0,156180.0,0.976125,0.02387499999999998,4.366125,-3.3661250000000003
899,899,openb-pod-7781,17,1,scheduled,-0.000565821926332255,0.0,0.0,0.0,0.0,0.0,-0.000565821926332255,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.982882882882883,0.0,0.0,0.08029618859291077,0.20634350180625916,0.025030916556715965,2288821.0,2888821.0,4.814701666666667,4.217072003899157,15124913.0,971230.0,699580.0,156180.0,0.976125,0.02387499999999998,4.372375,-3.372375
900,900,openb-pod-7784,17,1,scheduled,-0.000600278233663154,0.0,0.0,0.0,0.0,0.0,-0.000600278233663154,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.982882882882883,0.0,0.0,0.08030681312084198,0.20623275637626648,0.025030916556715965,2288455.0,2888455.0,4.814091666666667,4.2176722821328205,15124952.0,971230.0,700580.0,156180.0,0.976125,0.02387499999999998,4.378625,-3.3786250000000004
901,901,openb-pod-7785,15,1,scheduled,-0.0008198681186497581,0.0,0.0,0.0,0.0,0.0,-0.0008198681186497581,0.0,0.010851760851760872,1.0,0.9891482391482391,0.982882882882883,0.0,0.0,0.08030681312084198,0.20623275637626648,0.025030916556715965,2288491.0,2888491.0,4.814151666666667,4.21849215025147,15124988.0,971230.0,701580.0,156180.0,0.976125,0.02387499999999998,4.384875,-3.384875
902,902,openb-pod-7787,16,1,scheduled,-0.0005773318091240043,0.0,0.0,0.0,0.0,0.0,-0.0005773318091240043,0.0,0.010851760851760872,1.0,0.9891482391482391,0.982882882882883,0.0,0.0,0.08030681312084198,0.20623275637626648,0.025030916556715965,2288504.0,2888504.0,4.814173333333334,4.219069482060594,15125058.0,971230.0,702580.0,156180.0,0.976125,0.02387499999999998,4.391125,-3.3911249999999997
903,903,openb-pod-7788,17,1,scheduled,-0.0005227279460511269,0.0,0.0,0.0,0.0,0.0,-0.0005227279460511269,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.982882882882883,0.0,0.0,0.08039916306734085,0.20625272393226624,0.025030916556715965,2288561.0,2888561.0,4.814268333333334,4.219592210006645,15125208.0,971230.0,703580.0,156180.0,0.976125,0.02387499999999998,4.397375,-3.3973750000000003
904,904,openb-pod-7789,17,1,scheduled,-0.000522046858502101,0.0,0.0,0.0,0.0,0.0,-0.000522046858502101,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.982882882882883,0.0,0.0,0.08039916306734085,0.20625272393226624,0.025030916556715965,2288319.0,2888319.0,4.813865,4.2201142568651475,15125228.0,971230.0,704580.0,156180.0,0.976125,0.02387499999999998,4.403625,-3.403625
905,905,openb-pod-7790,17,1,scheduled,-0.000622830212153147,0.0,0.0,0.0,0.0,0.0,-0.000622830212153147,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.982882882882883,0.0,0.0,0.08039916306734085,0.20625272393226624,0.025030916556715965,2288173.0,2888173.0,4.813621666666666,4.220737087077301,15125235.0,971230.0,705580.0,156370.0,0.9773125,0.02268749999999997,4.409875,-3.4098750000000004
906,906,openb-pod-7791,17,1,scheduled,-0.0005457755867288583,0.0,0.0,0.0,0.0,0.0,-0.0005457755867288583,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08126534521579742,0.20848575234413147,0.025274351239204407,2288174.0,2888174.0,4.813623333333333,4.2212828626640295,15125237.0,971230.0,706580.0,156370.0,0.9773125,0.02268749999999997,4.416125,-3.416125
907,907,openb-pod-7792,18,1,scheduled,-0.0005411703935855883,0.0,0.0,0.0,0.0,0.0,-0.0005411703935855883,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08126534521579742,0.20848575234413147,0.025274351239204407,2288961.0,2888961.0,4.814935,4.221824033057615,15126051.0,971230.0,707580.0,156370.0,0.9773125,0.02268749999999997,4.422375,-3.4223749999999997
908,908,openb-pod-7794,18,1,scheduled,-0.0005716224579934703,0.0,0.0,0.0,0.0,0.0,-0.0005716224579934703,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08126534521579742,0.20848575234413147,0.025274351239204407,2288648.0,2888648.0,4.814413333333333,4.222395655515609,15126113.0,971230.0,708580.0,156370.0,0.9773125,0.02268749999999997,4.428625,-3.4286250000000003
909,909,openb-pod-7795,17,1,scheduled,-0.0005115395588308758,0.0,0.0,0.0,0.0,0.0,-0.0005115395588308758,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08126534521579742,0.20848575234413147,0.025274351239204407,2288600.0,2888600.0,4.814333333333333,4.2229071950744395,15126300.0,971230.0,709580.0,156370.0,0.9773125,0.02268749999999997,4.434875,-3.434875
910,910,openb-pod-7796,18,1,scheduled,-0.000541255638022875,0.0,0.0,0.0,0.0,0.0,-0.000541255638022875,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08126534521579742,0.20848575234413147,0.025274351239204407,2288709.0,2888709.0,4.814515,4.223448450712462,15126410.0,971230.0,710580.0,156370.0,0.9773125,0.02268749999999997,4.441125,-3.4411250000000004
911,911,openb-pod-7798,18,1,scheduled,-0.0005241949870251617,0.0,0.0,0.0,0.0,0.0,-0.0005241949870251617,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08122390508651733,0.2068852186203003,0.025274351239204407,2288720.0,2888720.0,4.814533333333333,4.2239726456994875,15127294.0,971230.0,711580.0,156370.0,0.9773125,0.02268749999999997,4.447375,-3.447375
912,912,openb-pod-7799,18,1,scheduled,-0.0005847245227048603,0.0,0.0,0.0,0.0,0.0,-0.0005847245227048603,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08122390508651733,0.2068852186203003,0.025274351239204407,2288831.0,2888831.0,4.814718333333333,4.224557370222192,15127467.0,971230.0,712580.0,156370.0,0.9773125,0.02268749999999997,4.453625,-3.4536249999999997
913,913,openb-pod-7800,18,1,scheduled,-0.0005776175922083127,0.0,0.0,0.0,0.0,0.0,-0.0005776175922083127,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08122390508651733,0.2068852186203003,0.025274351239204407,2288966.0,2888966.0,4.814943333333333,4.225134987814401,15127637.0,971230.0,713580.0,156370.0,0.9773125,0.02268749999999997,4.459875,-3.4598750000000003
914,914,openb-pod-7803,18,1,scheduled,-0.0005739504568982312,0.0,0.0,0.0,0.0,0.0,-0.0005739504568982312,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.0809510126709938,0.20881213247776031,0.025274351239204407,2288152.0,2888152.0,4.813586666666667,4.225708938271299,15127643.0,971230.0,714580.0,156370.0,0.9773125,0.02268749999999997,4.466125,-3.466125
915,915,openb-pod-7804,18,1,scheduled,-0.000499803871028881,0.0,0.0,0.0,0.0,0.0,-0.000499803871028881,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.0809510126709938,0.20881213247776031,0.025274351239204407,2287828.0,2887828.0,4.813046666666667,4.226208742142328,15127699.0,971230.0,715580.0,156370.0,0.9773125,0.02268749999999997,4.472375,-3.4723750000000004
916,916,openb-pod-7805,19,1,scheduled,-0.00051137706203086,0.0,0.0,0.0,0.0,0.0,-0.00051137706203086,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08175992220640182,0.21034635603427887,0.025274351239204407,2287724.0,2887724.0,4.812873333333333,4.226720119204359,15127716.0,971230.0,716580.0,156370.0,0.9773125,0.02268749999999997,4.478625,-3.478625
917,917,openb-pod-7806,19,1,scheduled,-0.0005118047169716533,0.0,0.0,0.0,0.0,0.0,-0.0005118047169716533,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08175992220640182,0.21034635603427887,0.025274351239204407,2287487.0,2887487.0,4.812478333333333,4.22723192392133,15127744.0,971230.0,717580.0,156370.0,0.9773125,0.02268749999999997,4.484875,-3.4848749999999997
918,918,openb-pod-7807,19,1,scheduled,-0.0004944484103015512,0.0,0.0,0.0,0.0,0.0,-0.0004944484103015512,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08175992220640182,0.21034635603427887,0.025274351239204407,2287912.0,2887912.0,4.813186666666667,4.227726372331632,15128219.0,971230.0,718580.0,156370.0,0.9773125,0.02268749999999997,4.491125,-3.4911250000000003
919,919,openb-pod-7808,19,1,scheduled,-0.0005126424066261848,0.0,0.0,0.0,0.0,0.0,-0.0005126424066261848,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08175992220640182,0.21034635603427887,0.025274351239204407,2288101.0,2888101.0,4.813501666666666,4.228239014738258,15128547.0,971230.0,719580.0,156370.0,0.9773125,0.02268749999999997,4.497375,-3.497375
920,920,openb-pod-7809,19,1,scheduled,-0.0005608878953804464,0.0,0.0,0.0,0.0,0.0,-0.0005608878953804464,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08175992220640182,0.21034635603427887,0.025274351239204407,2288250.0,2888250.0,4.81375,4.2287999026336385,15128796.0,971230.0,720580.0,156370.0,0.9773125,0.02268749999999997,4.503625,-3.5036250000000004
921,921,openb-pod-7810,19,1,scheduled,-0.000529465474405022,0.0,0.0,0.0,0.0,0.0,-0.000529465474405022,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9837735462735463,0.0,0.0,0.08175992220640182,0.21034635603427887,0.025274351239204407,2288000.0,2888000.0,4.8133333333333335,4.2293293681080435,15128810.0,971230.0,721580.0,156370.0,0.9773125,0.02268749999999997,4.509875,-3.509875
922,922,openb-pod-7801,0,1,scheduled,-0.0005626330509498345,0.0,0.0,0.0,0.0,0.0,-0.0005626330509498345,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.9837735462735463,0.0,0.0,0.08164265751838684,0.20680251717567444,0.025274351239204407,2290058.0,2890058.0,4.816763333333333,4.229892001158993,15128811.0,971230.0,722580.0,156370.0,0.9773125,0.02268749999999997,4.516125,-3.5161249999999997
923,923,openb-pod-7811,0,1,scheduled,-0.0005043663671093768,0.0,0.0,0.0,0.0,0.0,-0.0005043663671093768,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.9837735462735463,0.0,0.0,0.08152556419372559,0.20350733399391174,0.025274351239204407,2287872.0,2887872.0,4.81312,4.230396367526103,15128887.0,971230.0,723580.0,156370.0,0.9773125,0.02268749999999997,4.522375,-3.5223750000000003
924,924,openb-pod-7813,0,1,scheduled,-0.0005170479896836611,0.0,0.0,0.0,0.0,0.0,-0.0005170479896836611,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.9837735462735463,0.0,0.0,0.08152556419372559,0.20350733399391174,0.025274351239204407,2288361.0,2888361.0,4.813935,4.230913415515786,15129473.0,971230.0,724580.0,156370.0,0.9773125,0.02268749999999997,4.528625,-3.528625
925,925,openb-pod-7816,0,1,scheduled,-0.0005673279557303346,0.0,0.0,0.0,0.0,0.0,-0.0005673279557303346,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.9837735462735463,0.0,0.0,0.08140867948532104,0.2004731148481369,0.025274351239204407,2288194.0,2888194.0,4.813656666666667,4.231480743471517,15129554.0,971230.0,725580.0,156780.0,0.979875,0.02012499999999995,4.534875,-3.5348750000000004
926,926,openb-pod-7822,0,1,scheduled,-0.0005197262999372398,0.0,0.0,0.0,0.0,0.0,-0.0005197262999372398,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9894553644553644,0.0,0.0,0.07259712368249893,0.1963902711868286,0.024189678952097893,2287934.0,2887934.0,4.813223333333333,4.232000469771454,15129924.0,971230.0,726580.0,156780.0,0.979875,0.02012499999999995,4.541125,-3.541125
927,927,openb-pod-7823,0,1,scheduled,-0.0007217899942073558,0.0,0.0,0.0,0.0,0.0,-0.0007217899942073558,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9894553644553644,0.0,0.0,0.07259712368249893,0.1963902711868286,0.024189678952097893,2289118.0,2889118.0,4.815196666666667,4.232722259765661,15131230.0,971230.0,727580.0,156780.0,0.979875,0.02012499999999995,4.547375,-3.5473749999999997
928,928,openb-pod-7824,0,1,scheduled,-0.0006642816984916422,0.0,0.0,0.0,0.0,0.0,-0.0006642816984916422,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9894553644553644,0.0,0.0,0.07259712368249893,0.1963902711868286,0.024189678952097893,2289144.0,2889144.0,4.81524,4.233386541464153,15131256.0,971230.0,728580.0,156780.0,0.979875,0.02012499999999995,4.553625,-3.5536250000000003
929,929,openb-pod-7825,12,1,scheduled,-0.0005346697791006605,0.0,0.0,0.0,0.0,0.0,-0.0005346697791006605,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9894553644553644,0.0,0.0,0.07259712368249893,0.1963902711868286,0.024189678952097893,2292490.0,2892490.0,4.8208166666666665,4.233921211243254,15134639.0,971230.0,729580.0,155780.0,0.973625,0.026375000000000037,4.559875,-3.559875
930,930,openb-pod-7826,12,1,scheduled,-0.0006071906171785102,0.0,0.0,0.0,0.0,0.0,-0.0006071906171785102,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.9451986076986078,1.0,0.00625,0.0848081186413765,0.2028178870677948,0.047409284859895706,2294175.0,2894175.0,4.823625,4.234528401860432,15136585.0,971230.0,730580.0,156780.0,0.979875,0.02012499999999995,4.566125,-3.5661250000000004
931,931,openb-pod-7828,12,1,scheduled,-0.0005983609532265177,0.0,0.0,0.0,0.0,0.0,-0.0005983609532265177,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9894553644553644,0.0,0.0,0.07259712368249893,0.1963902711868286,0.024189678952097893,2294016.0,2894016.0,4.82336,4.235126762813659,15136585.0,971230.0,731580.0,157130.0,0.9820625,0.01793750000000005,4.572375,-3.572375
932,932,openb-pod-7830,12,1,scheduled,-0.0005753167440083473,0.0,0.0,0.0,0.0,0.0,-0.0005753167440083473,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9894553644553644,0.0,0.0,0.06686199456453323,0.19429194927215576,0.018813541159033775,2294344.0,2894344.0,4.823906666666667,4.235702079557667,15136950.0,971230.0,732580.0,157130.0,0.9820625,0.01793750000000005,4.578625,-3.5786249999999997
933,933,openb-pod-7831,12,1,scheduled,-0.0006960080355664644,0.0,0.0,0.0,0.0,0.0,-0.0006960080355664644,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9894553644553644,0.0,0.0,0.06686199456453323,0.19429194927215576,0.018813541159033775,2294678.0,2894678.0,4.824463333333333,4.236398087593233,15137285.0,971230.0,733580.0,157130.0,0.9820625,0.01793750000000005,4.584875,-3.5848750000000003
934,934,openb-pod-7835,12,1,scheduled,-0.0008612659406290746,0.0,0.0,0.0,0.0,0.0,-0.0008612659406290746,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9894553644553644,0.0,0.0,0.06686199456453323,0.19429194927215576,0.018813541159033775,2294307.0,2894307.0,4.823845,4.2372593535338625,15137287.0,971230.0,734580.0,157130.0,0.9820625,0.01793750000000005,4.591125,-3.591125
935,935,openb-pod-7836,0,1,scheduled,-0.0006076075217782417,0.0,0.0,0.0,0.0,0.0,-0.0006076075217782417,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9894553644553644,0.0,0.0,0.06686199456453323,0.19429194927215576,0.018813541159033775,2295320.0,2895320.0,4.8255333333333335,4.237866961055641,15138367.0,971230.0,735580.0,157130.0,0.9820625,0.01793750000000005,4.597375,-3.5973750000000004
936,936,openb-pod-7837,12,1,scheduled,-0.0005402132760989886,0.0,0.0,0.0,0.0,0.0,-0.0005402132760989886,0.0,0.010851760851760872,0.895986895986896,0.8851351351351351,0.9894553644553644,0.0,0.0,0.06686199456453323,0.19429194927215576,0.018813541159033775,2295434.0,2895434.0,4.825723333333333,4.23840717433174,15138518.0,971230.0,736580.0,157480.0,0.98425,0.015750000000000042,4.603625,-3.603625
937,937,openb-pod-7838,12,1,scheduled,-0.0008015647422077166,0.0,0.0,0.0,0.0,0.0,-0.0008015647422077166,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9946560196560196,0.0,0.0,0.06731363385915756,0.19405147433280945,0.01745261810719967,2296407.0,2896407.0,4.827345,4.2392087390739475,15139533.0,971230.0,737580.0,157480.0,0.98425,0.015750000000000042,4.609875,-3.6098749999999997
938,938,openb-pod-7843,14,1,scheduled,-0.0016377543923589144,0.0,0.0,0.0,0.0,0.0,-0.0016377543923589144,0.0,0.010851760851760872,1.0,0.9891482391482391,0.9946560196560196,0.0,0.0,0.06731363385915756,0.19405147433280945,0.01745261810719967,2327965.0,2927965.0,4.879941666666666,4.240846493466306,15171767.0,971230.0,738580.0,157480.0,0.98425,0.015750000000000042,4.616125,-3.6161250000000003
